price;distance
22895;27686
18739;59333
20999;45753
18998;56363
20000;54672
19497;52725
6995;140851
20899;43449
8000;118685
20998;42464
22299;21082
22581;24955
22578;25015
12999;77437
21999;30519
8745;128767
20777;44133
20000;61462
20977;24728
4995;122608
20215;54743
20000;56428
7395;136849
17900;53365
15492;73833
18991;55218
16440;71040
19475;60455
17747;67696
22904;30104
20890;43489
22988;18597
23995;18840
19900;47000
17700;73499
5499;134511
20500;48488
18995;49697
7995;139184
21490;28274
17998;61837
14795;91833
5800;122890
15483;92355
20890;44486
19995;38077
20250;35079
17499;21362
21995;48128
22826;24648
19900;53153
8399;126340
23900;8626
18900;43071
10995;121082
20263;44769
23999;16225
17698;28189
12493;51010
21997;31869
17999;15961
21485;42530
19716;53117
20890;36688
24500;10227
21450;38582
22781;36095
17400;23360
20800;29349
19499;21932
21887;29955
20993;35657
6995;152637
7999;140548
14800;88253
21000;45671
19975;56902
22500;26580
15491;76622
21995;34029
20991;51258
21975;30997
20599;39519
21363;34759
21100;44925
15988;79960
16999;29567
12779;92915
22995;12960
22616;39424
19999;57675
18500;58532
21487;49397
10990;51202
17000;44674
21350;40884
15499;48029
18590;75130
19900;50565
25000;18637
21995;41037
22950;14097
20893;38878
22994;20738
21678;40855
7950;134787
4500;168697
21879;27353
21490;40647
22998;40966
9500;99258
20991;41569
19995;50376
16499;37089
21995;26378
23483;21569
17895;9220
16999;31114
17900;67140
12995;109026
20979;52697
16880;70854
17900;78913
21731;35963
21890;36577
9500;95261
16995;61190
4195;173269
6880;85278
23777;31326
21999;27000
12995;92493
23999;11636
17495;25912
20990;49154
19520;53217
19869;68778
13765;111493
18990;54884
12900;119773
11449;68465
19500;48975
19900;44185
19900;52842
16986;70942
8993;124191
20490;45952
21995;27851
21991;24002
21298;45293
17995;67938
11400;104430
23595;24669
16995;80140
22588;31358
23500;32556
18999;22517
22988;29050
20962;57404
20900;41870
16900;64277
12995;94126
9900;50770
19989;52927
17499;27472
3000;120082
21690;49817
5488;159251
8967;151801
9988;113783
19780;50388
22999;25911
20975;50421
8900;80241
17785;37903
22500;33695
17974;38960
20940;42461
15995;76307
24874;20232
22193;27526
23594;34597
9588;136412
23440;33231
17989;22836
18885;25149
21395;46024
12497;101616
21785;45062
18980;19705
7495;144722
21592;51710
4499;172500
4495;146753
22995;19813
16997;35361
24334;20505
18500;81401
20890;44051
18491;81584
19400;21407
20995;47358
23587;32813
23988;26037
21995;30962
16800;67726
9900;68486
13995;101589
13699;58298
21850;41472
23896;29392
3000;165502
22000;39908
19999;55438
19000;12722
21987;31535
10950;74598
23799;22467
18990;50522
21794;40313
21950;40751
18749;28536
7500;171935
24983;19262
16495;42500
17985;68222
15995;85860
20876;50418
16999;74881
18999;12548
23950;28086
23980;22686
21795;34582
18400;20137
21390;39659
17800;82533
13485;45487
24000;35074
21677;44897
21251;45850
21183;47075
21699;36159
24529;15693
19898;57947
23455;25031
22995;30843
22500;27933
21882;34485
17697;38201
18950;72314
21995;41855
21439;40023
17939;65020
19897;59864
11950;102773
25994;11052
11995;72829
21500;39465
20987;53469
23793;34107
8984;80310
16999;38369
17988;38857
18999;44000
14495;68600
20980;54581
21995;33788
9999;135328
15995;90155
8995;113037
19990;58082
3388;145076
23989;20266
22900;48326
19477;57032
4991;152894
21211;55858
19995;58287
19995;61926
17500;81165
23110;43102
17999;27143
22987;39352
25497;9614
20495;61257
26941;13671
20950;51480
24057;20631
16988;69220
8590;63392
17990;83095
17973;75963
20999;62651
20927;66389
14900;94786
15979;52147
22500;58585
4500;159917
17999;27898
8995;76204
5287;87093
22888;41798
22480;41747
21785;47573
23900;32053
22475;29784
15488;96794
22995;32222
22395;43152
21295;52796
24432;23056
23984;21675
20688;43019
12950;93231
8998;123629
24576;25747
16999;40733
17600;33523
18295;25200
23991;35736
7500;95035
13450;68821
19587;22231
18998;16873
21887;36827
21480;38587
25484;23679
16999;41077
22450;43044
8775;79949
16999;41171
17495;35200
17985;42426
12900;73472
13995;74081
18620;29504
22786;40997
21985;45533
24801;17244
11686;78404
3498;130600
23495;21260
17495;35600
20499;24427
18991;28888
4495;179034
18993;25476
25791;7145
24740;21563
7500;134367
25887;13983
13423;123476
7495;104800
21500;51855
23673;23239
21890;47222
7799;139551
24999;9842
19855;47358
20888;50909
21855;47928
19480;55468
24999;18886
27062;14947
22988;55473
3499;102740
6999;158455
21995;38067
18990;18813
24987;26700
18888;20095
17000;71048
23581;39217
21995;46697
22513;41973
21599;51765
21855;41332
18500;32483
25556;18350
18497;34698
24787;30326
23431;31197
22280;35258
19995;62783
24565;37227
10250;90333
21995;42985
24755;37305
22990;44034
23991;18936
25994;16539
23587;32398
23589;32488
21935;77864
17500;76045
15995;55900
18997;58038
23881;36879
1880;152424
20888;55227
23100;33839
19990;37601
22995;35890
26000;25206
19585;25912
6495;110988
20481;49000
23991;15394
5995;116475
17920;79980
8988;118826
24985;20879
19491;22656
17995;50089
23099;38204
19985;63973
13980;110498
10000;77801
19000;59809
21251;67341
20995;52001
21983;41327
24000;35358
23988;25861
17395;95493
21092;12094
10900;75389
6495;94046
18588;32517
25998;21242
7977;90405
6495;111453
21888;42740
21488;48729
23495;25020
8995;90115
11988;93344
18000;44556
24257;36172
22988;43408
9500;84442
22967;49833
16950;93263
24895;22860
6985;89698
18990;88411
26995;11530
17975;40375
18690;72589
21877;42813
16990;46199
24885;26068
16990;46237
24900;16464
24998;22995
20999;2286
21499;48871
19995;65778
8421;80933
19480;28474
21995;50368
23995;17772
17688;38277
18499;28537
24235;37178
27873;9082
18950;35153
20995;45531
3999;164244
24999;24431
9995;79686
18885;37256
6988;137027
10999;50459
18987;35617
24700;26597
18988;31731
17990;58887
16295;55597
2500;182621
21988;43074
21750;54151
5600;107212
24980;21803
22590;35635
23936;29277
9999;63661
18988;70496
25991;13182
23988;31694
20997;77570
21062;54146
8949;92968
23900;28596
9995;80451
23982;37130
15995;97080
4900;125324
22500;37028
8076;77913
21995;51775
23490;25185
17989;35984
22900;32503
21271;52142
23990;28013
16800;64232
19647;28779
14688;136733
20645;29310
3899;120604
16879;49665
25000;16005
23980;34250
22980;47197
24557;35421
21000;31484
3950;137309
16995;78085
21995;52342
21690;38880
23000;45476
20589;55642
22995;40454
23190;38171
8999;93435
23989;39899
23390;35982
22395;47984
6999;109768
23995;40811
17690;40769
6500;98284
10821;72084
18890;26513
22890;33822
24998;35466
22750;44224
19335;21423
6990;139565
23498;26890
25912;27886
23835;38035
20388;21354
21000;25562
9595;79649
22595;46753
20990;25776
25507;25778
8499;92941
24200;35495
19299;31151
26999;11114
6995;136375
20999;57631
21552;14718
19991;29247
24509;38102
23000;33630
23999;21687
18490;32595
22988;41480
6995;94290
26994;11488
20950;22657
23199;31424
21999;52851
24999;40817
17890;39981
17491;44416
26989;11699
24970;22830
17495;56653
22495;48325
20643;29730
19900;33500
26500;18889
7829;114413
24499;33481
23997;29598
5975;161985
25487;27122
8995;96684
18999;31328
19887;29117
14000;70330
16995;94042
21900;51000
3995;139961
21027;13874
23495;40493
8995;70536
24000;31312
19999;25306
26249;21490
21950;60350
25990;7973
24453;27264
19498;27821
17777;59581
20995;53161
23491;29147
22495;49758
9900;37946
21499;6312
25287;24323
18995;27982
27836;10993
25877;55942
19999;20093
25798;28741
17680;51646
23433;40063
23490;38167
18900;29455
22999;45391
28000;13277
24506;33197
7995;92730
20444;29405
5900;108794
6345;103446
18190;38222
22488;57234
19999;16549
8899;81444
3998;110823
8495;86959
24000;23874
6995;105083
26387;12426
19475;31602
8950;72990
22300;44460
19296;33811
23550;29521
10495;79734
24255;38403
22190;46167
22991;48215
13970;65323
24496;35699
11491;76284
22995;46449
8995;98791
2800;121800
18495;35438
20777;63448
8498;104906
21395;17402
24381;40079
25257;32291
17995;79915
20980;57264
15995;95477
22730;44846
12995;50984
20500;11650
27329;10706
9880;88631
18429;42589
18988;31352
22995;45796
23854;34388
17924;54723
27895;12589
23990;33941
22988;37417
18988;68430
23888;35233
23985;42672
23995;53819
21750;8843
24000;54874
9500;93600
23000;38692
24587;30905
21726;10475
26766;14276
23000;47678
6495;103514
19988;29544
23599;39079
6319;123637
20490;12560
21000;20341
20991;27589
7900;61842
27997;3705
18999;33459
24507;42610
17950;52076
20283;27906
24959;26368
26429;14138
8999;100407
27690;7608
22965;38743
11987;136555
14487;123684
18999;31093
19990;19182
6998;124721
20658;26700
22491;9563
18680;42679
23030;42825
12666;71081
13950;58297
21739;53802
25487;31322
18490;37563
26487;19383
19999;23504
19844;21294
23995;31318
20995;45845
21955;64534
19990;19786
5972;111206
22888;31780
19000;31741
7995;104099
7550;93000
9750;97618
6485;105834
20000;33622
18999;14798
23995;27308
20537;27602
19790;22538
22995;35325
23631;46734
21018;34735
21477;18640
19360;29612
5994;77777
12850;80634
22975;49817
24980;42914
19790;22952
17888;48136
11914;80512
18488;38693
24755;35921
24978;35995
25509;32388
20498;17083
23130;43160
20619;23089
15994;124495
19999;24889
13500;78141
19890;22136
26949;9817
19690;32227
19500;26904
16625;61531
4995;90467
24504;40706
25499;28728
26109;25617
19999;67988
23900;43552
22999;40499
25989;27338
13495;70327
25550;26358
17950;92948
19999;30053
16991;40488
18880;90505
19335;39391
12995;72160
27989;6631
22995;40997
11950;50454
12450;86812
25643;17094
18999;37902
18990;33914
23990;29172
19795;24327
21999;44677
25891;17347
9995;82876
21995;53409
15995;70204
9487;116896
25000;17271
15588;50134
19999;30729
22996;50135
19999;26302
12995;72836
20932;31257
24488;33133
19498;28396
28995;13791
19499;32540
9410;90409
15990;53554
20995;65971
19999;32319
23888;42191
20592;21485
27230;12963
18900;36006
6991;128543
11200;67366
17950;47553
15995;92180
14690;135137
20838;23009
8995;95951
22755;45344
24990;27115
26000;31761
22879;43976
20995;28223
20289;24546
7499;97062
22995;42688
10995;80301
23564;53006
19295;32306
23440;45980
30000;5616
28000;23305
19250;44874
7495;106464
12999;83202
20495;18110
21982;29710
22884;47713
12900;75911
25950;36285
21000;25988
6900;166193
10995;99103
21431;21059
6998;146900
28755;17063
20590;17389
22000;13136
28995;18328
26989;18477
25900;5968
7997;91719
7988;118297
24995;40794
23888;43196
23795;34533
23995;40736
25497;27257
6000;125264
17999;51458
12250;83842
22998;54112
18999;36994
21696;14979
7995;92773
17500;55098
22495;75920
22995;53063
20999;17184
26989;19078
6500;119000
21572;19853
26885;17332
19988;25460
19900;56032
22450;51344
23995;32742
22995;53399
21500;17265
9950;94972
18900;38797
26189;24708
9200;104696
29222;7886
22822;55790
9485;109412
19500;31832
23995;56568
9999;94717
19964;36198
19790;28638
19988;35061
19688;29920
25387;33497
27488;21212
14500;87830
26587;25058
6495;129334
25100;31249
21890;19639
24990;30257
19551;31713
23997;33665
24382;36580
25000;38877
18599;55040
20960;26510
9995;87455
25442;26301
23500;49549
22187;17132
23941;34837
21000;33723
21975;10830
25998;18695
19995;26929
19995;26978
8850;100429
27509;14694
10900;85662
9991;96624
10900;102879
24891;31478
29199;7055
25300;18775
3599;130777
19995;52733
25999;32960
24652;45071
18990;39673
23995;5212
18477;46000
19875;29200
24400;35493
24988;32051
18900;41335
21995;29521
7995;104552
25841;33490
17490;69880
20000;28192
8999;83285
22990;39080
1995;171590
20694;26567
21947;32211
21225;32011
27977;9813
21950;24676
19995;28609
7995;113637
26689;23487
28890;10347
19900;29863
18977;41000
19796;35595
21000;72234
19888;40000
20900;28887
25400;29122
22990;49176
12631;78585
10994;94486
19995;29172
19999;29236
18900;54048
19291;46050
20995;34744
21988;16458
11499;88756
28999;7904
20000;29442
19880;30996
26885;19363
20995;73180
9995;99258
25990;13079
9995;107873
20000;33373
18950;69446
26900;12091
19995;29984
18995;42058
25995;13350
10995;151000
19995;40014
25999;27311
16995;96120
26993;21956
19721;46353
21000;37328
22995;49898
25813;35586
24891;5772
26995;35996
12999;81284
23166;66409
20000;30780
15700;71683
20698;32282
23998;38194
19995;30953
20657;30186
19990;31183
7300;127480
23777;41200
19422;76473
28800;18844
26520;26662
25988;34297
21500;21834
6500;150952
21595;24389
13995;52771
19865;33142
22492;61989
28995;18100
23295;17437
9949;93158
9499;107230
19876;38034
24495;33102
18988;43976
19888;42987
1999;166520
22999;8460
21491;23743
21995;33372
23368;56717
17977;39178
15987;56158
25488;44614
8970;123931
6980;112081
19450;38710
2950;172564
19995;32234
18942;44917
23900;47177
20245;29274
20700;43349
27000;22372
20990;30225
26000;45480
13488;76438
7700;140812
23000;51894
21795;20846
13491;100198
23000;25986
19469;39049
24990;28057
21999;22283
9995;85034
20331;46242
17928;65458
21888;30812
29936;7574
15995;62935
6488;118894
21995;29785
27450;15996
8888;98698
25994;41252
19400;40283
7537;123597
24577;38063
20892;26565
24180;43063
25000;47271
26993;21818
5700;137607
9992;130150
9995;103113
11488;93106
3500;224126
22405;60143
21837;30700
22880;11062
3900;133712
15977;65055
19891;39753
24000;49755
3995;141292
23592;46177
21875;47177
20949;40512
25830;32544
26700;17387
28370;18089
25635;28113
11995;70995
24000;41580
10995;91806
9950;95800
26448;34329
26363;27361
20987;22498
16857;72259
9985;95579
23485;57297
20877;24072
26359;33350
21999;20420
21931;16312
5495;115457
6900;133000
23498;18515
6995;114041
24498;37722
20999;22822
20500;37449
25230;40667
26546;20182
8999;99260
22000;10896
25891;36347
27900;9194
19490;41286
19923;20790
21788;28223
25955;28862
19495;41512
15995;87683
22950;19688
21500;17578
29900;12
16900;47239
10500;116361
25230;41577
21950;31999
20750;26859
28690;12512
19595;40844
15918;31084
24488;37423
24994;31367
24995;31369
25995;36568
4400;129998
26500;42763
23349;64827
13888;84118
14999;70803
6487;161158
24397;43556
19950;48946
23995;13824
19733;59442
11991;107043
21500;29974
20995;34443
16886;115386
26980;37578
19950;37486
12998;99974
20995;33685
21777;71187
26481;23159
29999;7447
20881;40776
19349;52910
7999;105000
13969;81835
25845;31005
15894;61019
6890;127150
24700;36334
22000;23445
15985;85826
24995;41439
25000;32791
